Sample group,Shannon index,Season,Year,SampleSize (log10),latitude,longitude,Terrain,Host genus,Annual Mean Temperature (Bio1),Mean Diurnal Range (Mean of monthly max temp - min temp) (Bio2),Isothermality (BIO2/BIO7) (x100) (Bio3),Temperature Seasonality (standard deviation x100) (Bio4),Max Temperature of Warmest Month (Bio5),Min Temperature of Coldest Month (Bio6),Temperature Annual Range (BIO5-BIO6) (Bio7),Mean Temperature of Wettest Quarter (Bio8),Mean Temperature of Driest Quarter (Bio9),Mean Temperature of Warmest Quarter (Bio10),Mean Temperature of Coldest Quarter (Bio11),Annual Precipitation (Bio12),Precipitation of Wettest Month (Bio13),Precipitation of Driest Month (Bio14),Precipitation Seasonality (Coefficient of Variation) (Bio15),Precipitation of Wettest Quarter (Bio16),Precipitation of Driest Quarter (Bio17),Precipitation of Warmest Quarter (Bio18),Precipitation of Coldest Quarter (Bio19),Global Mammal Richness (GMR),Global Railway (GR),Global Linear Hydrography (GLH),Human Footprint (HFT),Fractional Vegetation Cover (FVC),Normalized Difference Vegetation Index (NDVI),China GDP Spatial Distribution (GDP),China High-Resolution Ecological Environment Quality (CHEQ),China Population Spatial Distribution (PSD),Digital Elevation Model (DEM),landuseName Forest land closed canopy,landuseName High coverage grassland,landuseName Low coverage grassland,landuseName Medium coverage grassland,landuseName Other construction land,landuseName Other forest land,landuseName Paddy field,landuseName Reservoirs and ponds,landuseName Rivers and canals,landuseName Rural residential area,landuseName Shrubland,landuseName Sparse woodland,landuseName Urban built up area
IPB24C-61,0.970950594,Summer,2023,1.505149978,31.36,118.45,Plain,Pipistrellus,-0.607714449,-0.1206052,-0.841311932,1.3208585406884124,0.7055474606198578,-1.036895367,1.421247964651945,0.23740128065735047,-1.235037488,0.5978511113871529,-1.118343338,-0.798217033,-0.946914879,0.22488582914622324,-0.924713479,-0.956049601,0.5055338742025912,-0.880650867,0.21287127914678858,-0.597533487,-0.698628055,-0.783788206,1.3304592440470617,1.8088092876740172,-1.384393912,-0.100803772,-0.863743925,0.006960058510578146,-0.785237766,0,0,0,0,1,0,0,0,0,0,0,0,0
IPB24C-62,7.093106221,Summer,2023,1.505149978,31.36,118.45,Plain,Pipistrellus,-0.607714449,-0.1206052,-0.841311932,1.3208585406884124,0.7055474606198578,-1.036895367,1.421247964651945,0.23740128065735047,-1.235037488,0.5978511113871529,-1.118343338,-0.798217033,-0.946914879,0.22488582914622324,-0.924713479,-0.956049601,0.5055338742025912,-0.880650867,0.21287127914678858,-0.597533487,-0.698628055,-0.783788206,1.3304592440470617,1.8088092876740172,-1.384393912,-0.100803772,-0.863743925,0.006960058510578146,-0.785237766,0,0,0,0,1,0,0,0,0,0,0,0,0
IPB24C-63,6.658752281,Summer,2023,1.505149978,31.36,118.45,Plain,Pipistrellus,-0.607714449,-0.1206052,-0.841311932,1.3208585406884124,0.7055474606198578,-1.036895367,1.421247964651945,0.23740128065735047,-1.235037488,0.5978511113871529,-1.118343338,-0.798217033,-0.946914879,0.22488582914622324,-0.924713479,-0.956049601,0.5055338742025912,-0.880650867,0.21287127914678858,-0.597533487,-0.698628055,-0.783788206,1.3304592440470617,1.8088092876740172,-1.384393912,-0.100803772,-0.863743925,0.006960058510578146,-0.785237766,0,0,0,0,1,0,0,0,0,0,0,0,0
IPB24C-65,1.5,Summer,2023,1.505149978,31.36,118.45,Plain,Pipistrellus,-0.607714449,-0.1206052,-0.841311932,1.3208585406884124,0.7055474606198578,-1.036895367,1.421247964651945,0.23740128065735047,-1.235037488,0.5978511113871529,-1.118343338,-0.798217033,-0.946914879,0.22488582914622324,-0.924713479,-0.956049601,0.5055338742025912,-0.880650867,0.21287127914678858,-0.597533487,-0.698628055,-0.783788206,1.3304592440470617,1.8088092876740172,-1.384393912,-0.100803772,-0.863743925,0.006960058510578146,-0.785237766,0,0,0,0,1,0,0,0,0,0,0,0,0
IPB24C-66,6.715569828,Summer,2023,1.491361694,31.36,118.45,Plain,Pipistrellus,-0.607714449,-0.1206052,-0.841311932,1.3208585406884124,0.7055474606198578,-1.036895367,1.421247964651945,0.23740128065735047,-1.235037488,0.5978511113871529,-1.118343338,-0.798217033,-0.946914879,0.22488582914622324,-0.924713479,-0.956049601,0.5055338742025912,-0.880650867,0.21287127914678858,-0.597533487,-0.698628055,-0.783788206,1.3304592440470617,1.8088092876740172,-1.384393912,-0.100803772,-0.863743925,0.006960058510578146,-0.785237766,0,0,0,0,1,0,0,0,0,0,0,0,0
IPB24C-68,7.480928794,Summer,2023,1.491361694,31.35,118.45,Plain,Pipistrellus,-0.597206277,-0.134996353,-0.849482318,1.3166926512769053,0.7055474606198578,-1.036895367,1.421247964651945,0.23740128065735047,-1.231431495,0.6035015184844602,-1.114372903,-0.781410294,-0.962687447,0.22488582914622324,-0.945369138,-0.956049601,0.530416863722976,-0.874925349,0.23424008337986943,-0.561312507,-0.71091269,-0.799178161,1.3304592440470617,-1.042802888,-1.213267,-0.100803772,-0.715850857,0.006960058510578146,-0.784374524,0,0,0,0,1,0,0,0,0,0,0,0,0
IPB24C-69,5.603586383,Spring,2023,1.431363764,31.35,118.45,Plain,Pipistrellus,-0.597206277,-0.134996353,-0.849482318,1.3166926512769053,0.7055474606198578,-1.036895367,1.421247964651945,0.23740128065735047,-1.231431495,0.6035015184844602,-1.114372903,-0.781410294,-0.962687447,0.22488582914622324,-0.945369138,-0.956049601,0.530416863722976,-0.874925349,0.23424008337986943,-0.561312507,-0.71091269,-0.799178161,1.3304592440470617,-1.042802888,-1.213267,-0.100803772,-0.715850857,0.006960058510578146,-0.784374524,0,0,0,0,1,0,0,0,0,0,0,0,0
IPB24C-70,6.804214899,Spring,2023,1.431363764,31.35,118.45,Plain,Pipistrellus,-0.597206277,-0.134996353,-0.849482318,1.3166926512769053,0.7055474606198578,-1.036895367,1.421247964651945,0.23740128065735047,-1.231431495,0.6035015184844602,-1.114372903,-0.781410294,-0.962687447,0.22488582914622324,-0.945369138,-0.956049601,0.530416863722976,-0.874925349,0.23424008337986943,-0.561312507,-0.71091269,-0.799178161,1.3304592440470617,-1.042802888,-1.213267,-0.100803772,-0.715850857,0.006960058510578146,-0.784374524,0,0,0,0,1,0,0,0,0,0,0,0,0
IPB24C-71,3.664497779,Spring,2023,1.414973348,31.35,118.45,Plain,Pipistrellus,-0.597206277,-0.134996353,-0.849482318,1.3166926512769053,0.7055474606198578,-1.036895367,1.421247964651945,0.23740128065735047,-1.231431495,0.6035015184844602,-1.114372903,-0.781410294,-0.962687447,0.22488582914622324,-0.945369138,-0.956049601,0.530416863722976,-0.874925349,0.23424008337986943,-0.561312507,-0.71091269,-0.799178161,1.3304592440470617,-1.042802888,-1.213267,-0.100803772,-0.715850857,0.006960058510578146,-0.784374524,0,0,0,0,1,0,0,0,0,0,0,0,0
IPB24C-72,0,Spring,2023,1.414973348,31.35,118.45,Plain,Pipistrellus,-0.597206277,-0.134996353,-0.849482318,1.3166926512769053,0.7055474606198578,-1.036895367,1.421247964651945,0.23740128065735047,-1.231431495,0.6035015184844602,-1.114372903,-0.781410294,-0.962687447,0.22488582914622324,-0.945369138,-0.956049601,0.530416863722976,-0.874925349,0.23424008337986943,-0.561312507,-0.71091269,-0.799178161,1.3304592440470617,-1.042802888,-1.213267,-0.100803772,-0.715850857,0.006960058510578146,-0.784374524,0,0,0,0,1,0,0,0,0,0,0,0,0
IPB24C-73,7.091241342,Spring,2023,1.414973348,31.35,118.45,Plain,Pipistrellus,-0.597206277,-0.134996353,-0.849482318,1.3166926512769053,0.7055474606198578,-1.036895367,1.421247964651945,0.23740128065735047,-1.231431495,0.6035015184844602,-1.114372903,-0.781410294,-0.962687447,0.22488582914622324,-0.945369138,-0.956049601,0.530416863722976,-0.874925349,0.23424008337986943,-0.561312507,-0.71091269,-0.799178161,1.3304592440470617,-1.042802888,-1.213267,-0.100803772,-0.715850857,0.006960058510578146,-0.784374524,0,0,0,0,1,0,0,0,0,0,0,0,0
IPB24C-74,5.996696162,Spring,2023,1.447158031,31.36,118.46,Plain,Pipistrellus,-0.60921577,-0.125402251,-0.844035323,1.3186079908751147,0.7055474606198578,-1.036895367,1.421247964651945,0.23105390636628834,-1.235037488,0.59220104330749,-1.118343338,-0.798217033,-0.962687447,0.22488582914622324,-0.94836095,-0.967061291,0.5055338742025912,-0.892101904,0.21287127914678858,-0.597533487,-0.688113343,-0.767917854,1.3304592440470617,1.8088092876740172,-1.883941149,-0.097816248,-1.0062006,0.01358142413699299,-0.785237766,0,0,0,0,0,0,1,0,0,0,0,0,0
IPB24C-76,6.549866659,Spring,2023,1.447158031,31.35,118.45,Plain,Pipistrellus,-0.597206277,-0.134996353,-0.849482318,1.3166926512769053,0.7055474606198578,-1.036895367,1.421247964651945,0.23740128065735047,-1.231431495,0.6035015184844602,-1.114372903,-0.781410294,-0.962687447,0.22488582914622324,-0.945369138,-0.956049601,0.530416863722976,-0.874925349,0.23424008337986943,-0.561312507,-0.708569396,-0.7955708,0.748100471249145,-1.042802888,-1.213267,-0.100803772,-0.419475512,0.006960058510578146,-0.784374524,0,0,0,0,1,0,0,0,0,0,0,0,0
IPB24C-77,6.952046682,Spring,2023,1.431363764,31.35,118.45,Plain,Pipistrellus,-0.597206277,-0.134996353,-0.849482318,1.3166926512769053,0.7055474606198578,-1.036895367,1.421247964651945,0.23740128065735047,-1.231431495,0.6035015184844602,-1.114372903,-0.781410294,-0.962687447,0.22488582914622324,-0.945369138,-0.956049601,0.530416863722976,-0.874925349,0.23424008337986943,-0.561312507,-0.708569396,-0.7955708,0.748100471249145,-1.042802888,-1.213267,-0.100803772,-0.419475512,0.006960058510578146,-0.784374524,0,0,0,0,1,0,0,0,0,0,0,0,0
IPB24C-78,6.616500319,Spring,2023,1.431363764,31.35,118.45,Plain,Pipistrellus,-0.597206277,-0.134996353,-0.849482318,1.3166926512769053,0.7055474606198578,-1.036895367,1.421247964651945,0.23740128065735047,-1.231431495,0.6035015184844602,-1.114372903,-0.781410294,-0.962687447,0.22488582914622324,-0.945369138,-0.956049601,0.530416863722976,-0.874925349,0.23424008337986943,-0.561312507,-0.708569396,-0.7955708,0.748100471249145,-1.042802888,-1.213267,-0.100803772,-0.419475512,0.006960058510578146,-0.784374524,0,0,0,0,1,0,0,0,0,0,0,0,0
IPB24C-79,1,Spring,2023,1.431363764,31.35,118.45,Plain,Pipistrellus,-0.597206277,-0.134996353,-0.849482318,1.3166926512769053,0.7055474606198578,-1.036895367,1.421247964651945,0.23740128065735047,-1.231431495,0.6035015184844602,-1.114372903,-0.781410294,-0.962687447,0.22488582914622324,-0.945369138,-0.956049601,0.530416863722976,-0.874925349,0.23424008337986943,-0.561312507,-0.708569396,-0.7955708,0.748100471249145,-1.042802888,-1.213267,-0.100803772,-0.419475512,0.006960058510578146,-0.784374524,0,0,0,0,1,0,0,0,0,0,0,0,0
IPB24C-82,5.402569011,Summer,2023,1.431363764,31.35,118.45,Plain,Pipistrellus,-0.597206277,-0.134996353,-0.849482318,1.3166926512769053,0.7055474606198578,-1.036895367,1.421247964651945,0.23740128065735047,-1.231431495,0.6035015184844602,-1.114372903,-0.781410294,-0.962687447,0.22488582914622324,-0.945369138,-0.956049601,0.530416863722976,-0.874925349,0.23424008337986943,-0.561312507,-0.708569396,-0.7955708,0.748100471249145,-1.042802888,-1.213267,-0.100803772,-0.419475512,0.006960058510578146,-0.784374524,0,0,0,0,1,0,0,0,0,0,0,0,0
IPB24C-83,5.222274414,Summer,2023,1.431363764,31.35,118.45,Plain,Pipistrellus,-0.597206277,-0.134996353,-0.849482318,1.3166926512769053,0.7055474606198578,-1.036895367,1.421247964651945,0.23740128065735047,-1.231431495,0.6035015184844602,-1.114372903,-0.781410294,-0.962687447,0.22488582914622324,-0.945369138,-0.956049601,0.530416863722976,-0.874925349,0.23424008337986943,-0.561312507,-0.708569396,-0.7955708,0.748100471249145,-1.042802888,-1.213267,-0.100803772,-0.419475512,0.006960058510578146,-0.784374524,0,0,0,0,1,0,0,0,0,0,0,0,0
IPB24C-84,6.138875234,Summer,2023,1.431363764,31.36,118.4,Mesa,Pipistrellus,-0.522145949,-0.144591031,-0.863174092,1.3350647496038337,0.840842281977055,-0.963301788,1.44376171379728,0.3326157036001962,-1.198977218,0.6882559298558526,-1.078638606,-0.72426738,-0.883824608,0.3185882579571496,-0.910693396,-0.900991152,0.5801828427637457,-0.800493612,0.2769776918460311,-0.597533487,-0.784800767,-0.909208605,1.2590493949179475,1.8088092876740172,-3.070173176,-0.030494645,-0.598565278,0.15503787161040103,-0.775742106,1,0,0,0,0,0,0,0,0,0,0,0,0
IPB24C-86,4.512647281,Summer,2023,1.447158031,31.35,118.43,Plain,Pipistrellus,-0.579191495,-0.163780386,-0.865822768,1.3195400815562681,0.7393711659591578,-1.012364174,1.421247964651945,0.26279153953698203,-1.220613367,0.6204527397763847,-1.102461431,-0.77132625,-0.962687447,0.3185882579571496,-0.949535551,-0.950543757,0.5552998532433608,-0.863474312,0.2556088876129503,-0.561312507,-0.732837459,-0.83013438,1.3304592440470617,1.8088092876740172,-0.372412523,-0.068759507,-0.97959123,0.07437759943407475,-0.785842035,0,0,0,0,1,0,0,0,0,0,0,0,0
IPB24C-88,1.584962501,Summer,2023,1.447158031,31.35,118.43,Plain,Pipistrellus,-0.579191495,-0.163780386,-0.865822768,1.3195400815562681,0.7393711659591578,-1.012364174,1.421247964651945,0.26279153953698203,-1.220613367,0.6204527397763847,-1.102461431,-0.77132625,-0.962687447,0.3185882579571496,-0.949535551,-0.950543757,0.5552998532433608,-0.863474312,0.2556088876129503,-0.561312507,-0.732837459,-0.83013438,1.3304592440470617,1.8088092876740172,-0.372412523,-0.068759507,-0.97959123,0.07437759943407475,-0.785842035,0,0,0,0,1,0,0,0,0,0,0,0,0
IPB24C-89,5.14408266,Summer,2023,1.447158031,31.35,118.43,Plain,Pipistrellus,-0.579191495,-0.163780386,-0.865822768,1.3195400815562681,0.7393711659591578,-1.012364174,1.421247964651945,0.26279153953698203,-1.220613367,0.6204527397763847,-1.102461431,-0.77132625,-0.962687447,0.3185882579571496,-0.949535551,-0.950543757,0.5552998532433608,-0.863474312,0.2556088876129503,-0.561312507,-0.732837459,-0.83013438,1.3304592440470617,1.8088092876740172,-0.372412523,-0.068759507,-0.97959123,0.07437759943407475,-0.785842035,0,0,0,0,1,0,0,0,0,0,0,0,0
IPB24C-90,6.442768638,Summer,2023,1.431363764,31.35,118.43,Plain,Pipistrellus,-0.579191495,-0.163780386,-0.865822768,1.3195400815562681,0.7393711659591578,-1.012364174,1.421247964651945,0.26279153953698203,-1.220613367,0.6204527397763847,-1.102461431,-0.77132625,-0.962687447,0.3185882579571496,-0.949535551,-0.950543757,0.5552998532433608,-0.863474312,0.2556088876129503,-0.561312507,-0.732837459,-0.83013438,1.3304592440470617,1.8088092876740172,-0.372412523,-0.068759507,-0.97959123,0.07437759943407475,-0.785842035,0,0,0,0,1,0,0,0,0,0,0,0,0
IPB24C-91,5.309101316,Summer,2023,1.431363764,31.35,118.43,Plain,Pipistrellus,-0.579191495,-0.163780386,-0.865822768,1.3195400815562681,0.7393711659591578,-1.012364174,1.421247964651945,0.26279153953698203,-1.220613367,0.6204527397763847,-1.102461431,-0.77132625,-0.962687447,0.3185882579571496,-0.949535551,-0.950543757,0.5552998532433608,-0.863474312,0.2556088876129503,-0.561312507,-0.732837459,-0.83013438,1.3304592440470617,1.8088092876740172,-0.372412523,-0.068759507,-0.97959123,0.07437759943407475,-0.785842035,0,0,0,0,1,0,0,0,0,0,0,0,0
IPB24C-92,5.884513436,Summer,2023,1.431363764,31.35,118.43,Plain,Pipistrellus,-0.579191495,-0.163780386,-0.865822768,1.3195400815562681,0.7393711659591578,-1.012364174,1.421247964651945,0.26279153953698203,-1.220613367,0.6204527397763847,-1.102461431,-0.77132625,-0.962687447,0.3185882579571496,-0.949535551,-0.950543757,0.5552998532433608,-0.863474312,0.2556088876129503,-0.561312507,-0.732837459,-0.83013438,1.3304592440470617,1.8088092876740172,-0.372412523,-0.068759507,-0.97959123,0.07437759943407475,-0.785842035,0,0,0,0,1,0,0,0,0,0,0,0,0
IPB24C-95,6.309158682,Summer,2023,1.51851394,31.35,118.43,Plain,Pipistrellus,-0.579191495,-0.163780386,-0.865822768,1.3195400815562681,0.7393711659591578,-1.012364174,1.421247964651945,0.26279153953698203,-1.220613367,0.6204527397763847,-1.102461431,-0.77132625,-0.962687447,0.3185882579571496,-0.949535551,-0.950543757,0.5552998532433608,-0.863474312,0.2556088876129503,-0.561312507,-0.732837459,-0.83013438,1.3304592440470617,1.8088092876740172,-0.372412523,-0.068759507,-0.97959123,0.07437759943407475,-0.785842035,0,0,0,0,1,0,0,0,0,0,0,0,0
IPB24C-96,5.383304181,Summer,2023,1.505149978,31.35,118.43,Plain,Pipistrellus,-0.579191495,-0.163780386,-0.865822768,1.3195400815562681,0.7393711659591578,-1.012364174,1.421247964651945,0.26279153953698203,-1.220613367,0.6204527397763847,-1.102461431,-0.77132625,-0.962687447,0.3185882579571496,-0.949535551,-0.950543757,0.5552998532433608,-0.863474312,0.2556088876129503,-0.561312507,-0.732837459,-0.83013438,1.3304592440470617,1.8088092876740172,-0.372412523,-0.068759507,-0.97959123,0.07437759943407475,-0.785842035,0,0,0,0,1,0,0,0,0,0,0,0,0
IPB24C-97,7.075237968,Summer,2023,1.505149978,31.35,118.43,Plain,Pipistrellus,-0.579191495,-0.163780386,-0.865822768,1.3195400815562681,0.7393711659591578,-1.012364174,1.421247964651945,0.26279153953698203,-1.220613367,0.6204527397763847,-1.102461431,-0.77132625,-0.962687447,0.3185882579571496,-0.949535551,-0.950543757,0.5552998532433608,-0.863474312,0.2556088876129503,-0.561312507,-0.732837459,-0.83013438,1.3304592440470617,1.8088092876740172,-0.372412523,-0.068759507,-0.97959123,0.07437759943407475,-0.785842035,0,0,0,0,1,0,0,0,0,0,0,0,0
IPB24C-99,6.346138777,Summer,2023,1.342422681,31.32,118.5,Plain,Pipistrellus,-0.610717092,-0.226144353,-0.876616103,1.2818555944636891,0.6379000499412593,-1.012364174,1.3537067172159414,0.199315511480213,-0.762647839,0.5639493468385953,-1.102461431,-0.774687598,-0.931142311,0.22488582914622324,-0.94775193,-0.956049601,0.5055338742025912,-0.880650867,0.23424008337986943,-0.597533487,-0.623173635,-0.687613903,0.3866813305548452,-1.042802888,0.5931471626530957,-0.102604471,0.2994751099205689,0.003348404532533685,-0.784201876,0,0,0,0,0,0,1,0,0,0,0,0,0
IPB24D-33,1.584962501,Spring,2023,0.301029996,24.57,115.89,Hill,Pipistrellus,1.0901447210133732,0.14324354439987264,0.04675026581840186,-0.192597531,0.9761371033342522,0.8029441052809625,-0.087173678,-0.022851729,0.8636710447085958,0.8351638022446972,0.8113074284374144,0.5967423248038689,0.09407460527971183,0.3185882579571496,-0.520897414,0.14511939095020793,0.6548318113249001,-0.365354225,1.25994268656775,-0.090439763,-0.158435134,-0.33214391,0.5683872487547321,1.8088092876740172,-1.417245513,-0.258405896,-1.195732157,-0.239234354,-0.575987946,0,0,0,0,0,0,0,0,0,0,0,1,0
IPB24D-34,7.244966902,Spring,2023,0.477121255,24.89,115.96,Mountain,Myotis,0.8214293690882655,0.22479686596838375,-0.017479665,-0.067857868,0.8746659873163549,0.5085697897365203,0.11545051422253132,-0.251366344,0.6437032397989513,0.6826055227585452,0.5611675142529705,0.5395994113447908,0.09407460527971183,0.5059931155790024,-0.513946531,0.18916615064776204,0.7792467589268242,-0.508492181,1.3240490992669927,0.0906651382084933,0.2773085627050581,-0.509516552,-0.610924723,0.09784198220882431,0.42371381263707253,-0.291309586,-0.267539462,-0.357215051,-0.493548351,0,0,0,0,0,0,0,0,0,0,0,1,0
IPB24D-35,2.128085279,Spring,2023,0.301029996,24.43,112.18,Mountain,Myotis,-0.517642344,-0.657896043,-0.416151723,-0.035734673,-0.681224458,-0.178303613,-0.289797196,-1.603410769,-0.131592795,-0.554808544,-0.340130311,1.0438015889248913,0.8669304347944837,1.4430174036882664,-0.277488304,0.7177272670184116,0.9036617065287482,0.0010789421041542805,1.665949966996286,0.12688611849420176,0.8033792209302779,1.5094939583321838,-1.674086022,-0.472480453,0.5442145436556646,-0.297243709,1.984039451068981,-0.380690802,0.4798431396305274,1,0,0,0,0,0,0,0,0,0,0,0,0
IPB24D-36,3.807354922,Spring,2023,0.477121255,24.43,112.18,Mountain,Myotis,-0.517642344,-0.657896043,-0.416151723,-0.035734673,-0.681224458,-0.178303613,-0.289797196,-1.603410769,-0.131592795,-0.554808544,-0.340130311,1.0438015889248913,0.8669304347944837,1.4430174036882664,-0.277488304,0.7177272670184116,0.9036617065287482,0.0010789421041542805,1.665949966996286,0.12688611849420176,0.8033792209302779,1.5094939583321838,-1.674086022,-0.472480453,0.5442145436556646,-0.297243709,1.984039451068981,-0.380690802,0.4798431396305274,1,0,0,0,0,0,0,0,0,0,0,0,0
IPB24D-38,5.277613437,Spring,2023,0.77815125,25.05,113.77,Mesa,Pipistrellus,0.797410381416158,-0.25492781,-0.395323028,0.2561855152634669,1.077608219352152,0.557632175660594,0.20550506052888734,-0.130760901,0.5030681319501975,0.9651197753063256,0.39043725545401003,0.3950614537718287,0.17293744502611713,0.7871004020117817,-0.268819716,0.3158005847782302,0.5055338742025912,-0.594374955,1.281311490800831,0.0906651382084933,-0.360503207,-0.882780636,0.19897600305512486,0.09784198220882431,0.3502599411265576,-0.292291786,-0.073020062,-0.382496629,-0.640558435,1,0,0,0,0,0,0,0,0,0,0,0,0
IPB24D-39,1.584962501,Spring,2023,0.301029996,25.28,113.06,Mountain,Rhinolophus,0.4776544104715065,-0.259725437,-0.520891417,0.43985771255375467,0.9761371033342522,0.21419547419207813,0.4531567514025523,-0.3783184,0.22540401677963665,0.8182125809527727,0.06882855613123581,0.06564936441949647,-0.063651074,0.6933979732008553,-0.40307948,0.0074732668953512715,0.45576789516182165,-0.737512911,0.7470913849738098,0.307991019922744,-0.80513466,0.6164803207142385,1.0446091228891499,0.09784198220882431,0.4891128736181475,-0.266672744,-0.690240126,-0.220574142,-0.506238006,0,0,0,0,0,0,0,0,0,0,0,0,1
IPB24D-41,1.49111485,Spring,2023,0.602059991,25.05,113.77,Mesa,Myotis,0.797410381416158,-0.25492781,-0.395323028,0.2561855152634669,1.077608219352152,0.557632175660594,0.20550506052888734,-0.130760901,0.5030681319501975,0.9651197753063256,0.39043725545401003,0.3950614537718287,0.17293744502611713,0.7871004020117817,-0.268819716,0.3158005847782302,0.5055338742025912,-0.594374955,1.281311490800831,0.0906651382084933,-0.360503207,-0.882780636,0.19897600305512486,0.09784198220882431,0.3502599411265576,-0.292291786,-0.073020062,-0.382496629,-0.640558435,1,0,0,0,0,0,0,0,0,0,0,0,0
IPB24D-42,4.277613437,Spring,2023,0.301029996,25.01,113.64,Mountain,Rhinolophus,0.48065669385841564,-0.221346726,-0.349009096,0.19625529216920698,0.7393711659591578,0.3613826319642993,0.16047778737570895,-0.486228334,0.3407968536631739,0.6204520617410931,0.2157362041887389,0.4656497586330428,0.2518002847725224,0.9745052596336344,-0.209847644,0.40389410417333843,0.45576789516182165,-0.531394254,1.3454179035000735,0.0906651382084933,-0.556209346,-0.712747817,-1.410666165,-0.472480453,1.1292263596092131,-0.296220584,1.487369042428913,-0.393331591,-0.33402126,0,0,0,1,0,0,0,0,0,0,0,0,0
IPB24D-43,4.169925001,Spring,2023,0.477121255,25.05,113.77,Mesa,Megaderma,0.797410381416158,-0.25492781,-0.395323028,0.2561855152634669,1.077608219352152,0.557632175660594,0.20550506052888734,-0.130760901,0.5030681319501975,0.9651197753063256,0.39043725545401003,0.3950614537718287,0.17293744502611713,0.7871004020117817,-0.268819716,0.3158005847782302,0.5055338742025912,-0.594374955,1.281311490800831,0.0906651382084933,-0.360503207,-0.882780636,0.19897600305512486,0.09784198220882431,0.3502599411265576,-0.292291786,-0.073020062,-0.382496629,-0.640558435,1,0,0,0,0,0,0,0,0,0,0,0,0
IPB24D-46,3.689891669,Summer,2023,0.77815125,22.6,114.18,Mountain,Myotis,1.668107151307904,-1.271943098,-0.235158596,-0.707791187,0.5026052285840609,1.8577854026485465,-1.370456929,1.5005790377939763,1.4911199874184202,0.9368687568727226,1.4902586240809044,2.095903466142034,1.8448296476499095,-0.056221457,0.7132463994477171,2.011600833134064,-0.191189832,2.2512076109692285,-0.193136001,-0.235323684,-0.702729075,0.026976646081785443,0.6264208534297364,0.09784198220882431,1.1292263596092131,6.024029762,0.028165089941164706,5.656790764831463,-0.70133066,1,0,0,0,0,0,0,0,0,0,0,0,0
IPB24D-47,3.459431619,Summer,2023,0.698970004,23.15,112.54,Mountain,Pipistrellus,1.5074786850609558,-0.825799334,-0.206821121,-0.421001056,0.8070185766377551,1.5143487011800307,-0.852640924,1.2149357689654392,1.2459101279052638,1.0046726249874822,1.2123253066886925,1.2522051556579994,0.930020706591608,0.9745052596336344,-0.009738922,0.8003149414513255,0.5055338742025912,0.6824156128292023,0.7684601892068905,-0.235323684,-0.797895103,-0.956449989,0.7747421872525591,0.09784198220882431,0.04819117063237663,-0.227425681,-0.580574571,-0.230807162,-0.753902087,0,0,0,0,0,0,0,1,0,0,0,0,0
IPB24D-48,3.584962501,Summer,2023,0.602059991,23.17,112.54,Mountain,Tylonycteris,1.2627826810963751,-0.830596961,-0.210756563,-0.443162577,0.5702526392626607,1.342630350445773,-0.852640699,0.9419883912921015,1.1052748036948057,0.7617098660502749,1.0614471043933684,1.3295161562202815,0.9931109783887322,0.9745052596336344,-0.003178984,0.8388558561866855,0.48065088468220646,0.7224942405189109,0.8325666019061331,-0.199102704,-0.807792406,-0.936505264,-0.208325339,0.09784198220882431,0.2709704835751391,-0.229390081,1.712089176748706,-0.2356227,-0.536365146,1,0,0,0,0,0,0,0,0,0,0,0,0
IPB24D-50,4.087462841,Summer,2023,0.477121255,23.17,112.54,Mountain,Myotis,1.2627826810963751,-0.830596961,-0.210756563,-0.443162577,0.5702526392626607,1.342630350445773,-0.852640699,0.9419883912921015,1.1052748036948057,0.7617098660502749,1.0614471043933684,1.3295161562202815,0.9931109783887322,0.9745052596336344,-0.003178984,0.8388558561866855,0.48065088468220646,0.7224942405189109,0.8325666019061331,-0.199102704,-0.807792406,-0.936505264,-0.208325339,0.09784198220882431,0.2709704835751391,-0.229390081,1.712089176748706,-0.2356227,-0.536365146,1,0,0,0,0,0,0,0,0,0,0,0,0
IPB24D-51,5.469670487,Summer,2023,0.301029996,23.17,112.54,Mountain,Hipposideros,1.2627826810963751,-0.830596961,-0.210756563,-0.443162577,0.5702526392626607,1.342630350445773,-0.852640699,0.9419883912921015,1.1052748036948057,0.7617098660502749,1.0614471043933684,1.3295161562202815,0.9931109783887322,0.9745052596336344,-0.003178984,0.8388558561866855,0.48065088468220646,0.7224942405189109,0.8325666019061331,-0.199102704,-0.807792406,-0.936505264,-0.208325339,0.09784198220882431,0.2709704835751391,-0.229390081,1.712089176748706,-0.2356227,-0.536365146,1,0,0,0,0,0,0,0,0,0,0,0,0
IPB24D-52,4.82996615,Summer,2023,0.77815125,22.36,113.49,Mountain,Pipistrellus,1.746170122251718,-1.444644247,-0.423620198,-0.626073331,0.6379000499412593,1.90684778857262,-1.325429881,1.659270250508974,1.4983319721106083,1.0781265611819033,1.502170048565878,1.978256291373344,1.3401074732729155,0.5059931155790024,0.5167355412676772,1.6096741508938828,0.0825230523560495,1.8332447793479807,0.1273960622144652,-0.271544665,0.25358113478457683,-0.67948376,1.0139868177683484,0.09784198220882431,-0.810350533,2.0621636335629256,-0.821825071,1.6267868676635189,-0.786532629,0,0,0,0,0,0,0,0,0,0,0,0,0
